"kind","id","title","hru","url","category","Wikipedia"
1,52980,"Добряки",,"http://www.ivi.ru/watch/52980","Кино","http://ru.wikipedia.org/wiki/%D0%94%D0%BE%D0%B1%D1%80%D1%8F%D0%BA%D0%B8_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)"
1,45074,"Чико",,"http://www.ivi.ru/watch/45074","Кино","нет"
1,70115,"Нечего терять",,"http://www.ivi.ru/watch/70115","Кино","платный фильм"
1,62691,"Вилла раздора, или Танец солнечного затмения",,"http://www.ivi.ru/watch/62691","Кино","нет"
1,62878,"Последние врата",,"http://www.ivi.ru/watch/62878","Кино","нет"
1,70356,"Неаполитанский детектив",,"http://www.ivi.ru/watch/70356","Кино","нет"
1,45227,"Вареники с вишней",,"http://www.ivi.ru/watch/45227","Кино","нет"
1,89239,"Женщина и мужчины",,"http://www.ivi.ru/watch/89239","Кино","нет"
1,60875,"На вершине мира: История Мохаммеда Али",,"http://www.ivi.ru/watch/60875","Кино","нет"
1,52270,"Попали! ",,"http://www.ivi.ru/watch/52270","Кино","нет"
1,60303,"Поворот",,"http://www.ivi.ru/watch/60303","Кино","http://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D0%B2%D0%BE%D1%80%D0%BE%D1%82_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1978)"
1,87544,"Ночной кошмар",,"http://www.ivi.ru/watch/87544","Кино","нет"
1,54592,"Пришли дожди",,"http://www.ivi.ru/watch/54592","Кино","нет"
1,51610,"Мария Шотландская",,"http://www.ivi.ru/watch/51610","Кино","нет"
1,15026,"Возвращение Максима",,"http://www.ivi.ru/watch/15026","Кино","http://ru.wikipedia.org/wiki/%D0%92%D0%BE%D0%B7%D0%B2%D1%80%D0%B0%D1%89%D0%B5%D0%BD%D0%B8%D0%B5_%D0%9C%D0%B0%D0%BA%D1%81%D0%B8%D0%BC%D0%B0"
1,12975,"French film: Другие сцены сексуального характера",,"http://www.ivi.ru/watch/12975","Кино","нет"
1,87739,"Готова на все",,"http://www.ivi.ru/watch/87739","Кино","http://ru.wikipedia.org/wiki/%D0%93%D0%BE%D1%82%D0%BE%D0%B2%D0%B0_%D0%BD%D0%B0_%D0%B2%D1%81%D0%B5"
1,33554,"Ехали два шофера",,"http://www.ivi.ru/watch/33554","Кино","http://ru.wikipedia.org/wiki/%D0%95%D1%85%D0%B0%D0%BB%D0%B8_%D0%B4%D0%B2%D0%B0_%D1%88%D0%BE%D1%84%D0%B5%D1%80%D0%B0"
1,50403,"Лурд",,"http://www.ivi.ru/watch/50403","Кино","нет"
1,49726,"Звезда родилась",,"http://www.ivi.ru/watch/49726","Кино","http://ru.wikipedia.org/wiki/%D0%97%D0%B2%D0%B5%D0%B7%D0%B4%D0%B0_%D1%80%D0%BE%D0%B4%D0%B8%D0%BB%D0%B0%D1%81%D1%8C_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1937)"
1,60443,"Любовный менеджмент",,"http://www.ivi.ru/watch/60443","Кино","http://ru.wikipedia.org/wiki/%D0%9B%D1%8E%D0%B1%D0%BE%D0%B2%D0%BD%D1%8B%D0%B9_%D0%BC%D0%B5%D0%BD%D0%B5%D0%B4%D0%B6%D0%BC%D0%B5%D0%BD%D1%82"
1,51353,"Красная пыль",,"http://www.ivi.ru/watch/51353","Кино","http://ru.wikipedia.org/wiki/%D0%9A%D1%80%D0%B0%D1%81%D0%BD%D0%B0%D1%8F_%D0%BF%D1%8B%D0%BB%D1%8C"
1,7977,"Певичка",,"http://www.ivi.ru/watch/7977","Кино","нет"
1,89664,"Переправа",,"http://www.ivi.ru/watch/89664","Кино","платный фильм"
1,48494,"Лопе де Вега: Распутник и соблазнитель",,"http://www.ivi.ru/watch/48494","Кино","нет"
1,7954,"Дорога на Чаттанугу (Взрослая дочь молодого человека). Спектакль",,"http://www.ivi.ru/watch/7954","Кино","нет"
1,51423,"Набережная туманов",,"http://www.ivi.ru/watch/51423","Кино","http://ru.wikipedia.org/wiki/%D0%9D%D0%B0%D0%B1%D0%B5%D1%80%D0%B5%D0%B6%D0%BD%D0%B0%D1%8F_%D1%82%D1%83%D0%BC%D0%B0%D0%BD%D0%BE%D0%B2"
1,17898,"Грязные деньги",,"http://www.ivi.ru/watch/17898","Кино","нет"
1,26608,"Меченый атом",,"http://www.ivi.ru/watch/26608","Кино","http://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D1%87%D0%B5%D0%BD%D1%8B%D0%B9_%D0%B0%D1%82%D0%BE%D0%BC"
1,53168,"Сволочи",,"http://www.ivi.ru/watch/53168","Кино","http://ru.wikipedia.org/wiki/%D0%A1%D0%B2%D0%BE%D0%BB%D0%BE%D1%87%D0%B8"
1,87205,"Бросок кобры",,"http://www.ivi.ru/watch/87205","Кино","платный фильм"
1,54235,"Спартак и Калашников",,"http://www.ivi.ru/watch/54235","Кино","http://ru.wikipedia.org/wiki/%D0%A1%D0%BF%D0%B0%D1%80%D1%82%D0%B0%D0%BA_%D0%B8_%D0%9A%D0%B0%D0%BB%D0%B0%D1%88%D0%BD%D0%B8%D0%BA%D0%BE%D0%B2"
1,49691,"Знак вампира",,"http://www.ivi.ru/watch/49691","Кино","http://ru.wikipedia.org/wiki/%D0%97%D0%BD%D0%B0%D0%BA_%D0%B2%D0%B0%D0%BC%D0%BF%D0%B8%D1%80%D0%B0"
1,31831,"Сирано де Бержерак",,"http://www.ivi.ru/watch/31831","Кино","http://ru.wikipedia.org/wiki/%D0%A1%D0%B8%D1%80%D0%B0%D0%BD%D0%BE_%D0%B4%D0%B5_%D0%91%D0%B5%D1%80%D0%B6%D0%B5%D1%80%D0%B0%D0%BA_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1989)"
1,57284,"Охотники за разумом",,"http://www.ivi.ru/watch/57284","Кино","http://ru.wikipedia.org/wiki/%D0%9E%D1%85%D0%BE%D1%82%D0%BD%D0%B8%D0%BA%D0%B8_%D0%B7%D0%B0_%D1%80%D0%B0%D0%B7%D1%83%D0%BC%D0%BE%D0%BC"
1,70069,"Право на убийство",,"http://www.ivi.ru/watch/70069","Кино","http://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%B0%D0%B2%D0%BE_%D0%BD%D0%B0_%D1%83%D0%B1%D0%B8%D0%B9%D1%81%D1%82%D0%B2%D0%BE"
1,31873,"Порожний рейс",,"http://www.ivi.ru/watch/31873","Кино","http://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D1%80%D0%BE%D0%B6%D0%BD%D0%B8%D0%B9_%D1%80%D0%B5%D0%B9%D1%81_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)"
1,60357,"Семейное счастье",,"http://www.ivi.ru/watch/60357","Кино","http://ru.wikipedia.org/wiki/%D0%A1%D0%B5%D0%BC%D0%B5%D0%B9%D0%BD%D0%BE%D0%B5_%D1%81%D1%87%D0%B0%D1%81%D1%82%D1%8C%D0%B5"
1,60263,"Ночной экипаж",,"http://www.ivi.ru/watch/60263","Кино","http://ru.wikipedia.org/wiki/%D0%9D%D0%BE%D1%87%D0%BD%D0%BE%D0%B9_%D1%8D%D0%BA%D0%B8%D0%BF%D0%B0%D0%B6"
1,33545,"Мне не больно",,"http://www.ivi.ru/watch/33545","Кино","http://ru.wikipedia.org/wiki/%D0%9C%D0%BD%D0%B5_%D0%BD%D0%B5_%D0%B1%D0%BE%D0%BB%D1%8C%D0%BD%D0%BE"
1,41599,"Мамонт",,"http://www.ivi.ru/watch/41599","Кино","нет"
1,26419,"Машина времени в джакузи",,"http://www.ivi.ru/watch/26419","Кино","http://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D1%88%D0%B8%D0%BD%D0%B0_%D0%B2%D1%80%D0%B5%D0%BC%D0%B5%D0%BD%D0%B8_%D0%B2_%D0%B4%D0%B6%D0%B0%D0%BA%D1%83%D0%B7%D0%B8"
1,53003,"Жена керосинщика",,"http://www.ivi.ru/watch/53003","Кино","http://ru.wikipedia.org/wiki/%D0%96%D0%B5%D0%BD%D0%B0_%D0%BA%D0%B5%D1%80%D0%BE%D1%81%D0%B8%D0%BD%D1%89%D0%B8%D0%BA%D0%B0"
1,51969,"Короткий фильм об убийстве ",,"http://www.ivi.ru/watch/51969","Кино","нет"
1,55026,"Жрицы любви",,"http://www.ivi.ru/watch/55026","Кино","нет"
1,7902,"Кидалы в игре",,"http://www.ivi.ru/watch/7902","Кино","нет"
1,52899,"Арсенал",,"http://www.ivi.ru/watch/52899","Кино","http://ru.wikipedia.org/wiki/%D0%90%D1%80%D1%81%D0%B5%D0%BD%D0%B0%D0%BB_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)"
1,59546,"Перемотка",,"http://www.ivi.ru/watch/59546","Кино","http://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D1%80%D0%B5%D0%BC%D0%BE%D1%82%D0%BA%D0%B0"
1,43109,"Самый лучший фильм 3-ДЭ",,"http://www.ivi.ru/watch/43109","Кино","http://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%BC%D1%8B%D0%B9_%D0%BB%D1%83%D1%87%D1%88%D0%B8%D0%B9_%D1%84%D0%B8%D0%BB%D1%8C%D0%BC_3-%D0%94%D0%AD"
1,65953,"Репортаж",,"http://www.ivi.ru/watch/65953","Кино","http://ru.wikipedia.org/wiki/%D0%A0%D0%B5%D0%BF%D0%BE%D1%80%D1%82%D0%B0%D0%B6_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_2007)"
1,19774,"Ксения, любимая жена Федора",,"http://www.ivi.ru/watch/19774","Кино","http://ru.wikipedia.org/wiki/%D0%9A%D1%81%D0%B5%D0%BD%D0%B8%D1%8F,_%D0%BB%D1%8E%D0%B1%D0%B8%D0%BC%D0%B0%D1%8F_%D0%B6%D0%B5%D0%BD%D0%B0_%D0%A4%D0%B5%D0%B4%D0%BE%D1%80%D0%B0"
1,85089,"Ностальгия",,"http://www.ivi.ru/watch/85089","Кино","http://ru.wikipedia.org/wiki/%D0%9D%D0%BE%D1%81%D1%82%D0%B0%D0%BB%D1%8C%D0%B3%D0%B8%D1%8F_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)"
1,9882,"Повесть непогашенной Луны",,"http://www.ivi.ru/watch/9882","Кино","нет"
1,31957,"Фадо",,"http://www.ivi.ru/watch/31957","Кино","нет"
1,74856,"Кармен",,"http://www.ivi.ru/watch/74856","Кино","нет"
1,52973,"Жизнь прекрасна",,"http://www.ivi.ru/watch/52973","Кино","http://ru.wikipedia.org/wiki/%D0%96%D0%B8%D0%B7%D0%BD%D1%8C_%D0%BF%D1%80%D0%B5%D0%BA%D1%80%D0%B0%D1%81%D0%BD%D0%B0_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1980)"
1,87192,"Трансформеры",,"http://www.ivi.ru/watch/87192","Кино","платный фильм"
1,65113,"Родословная человечества",,"http://www.ivi.ru/watch/65113","Кино","платный фильм"
1,31859,"Переход товарища Чкалова через Северный полюс",,"http://www.ivi.ru/watch/31859","Кино","http://ru.wikipedia.org/wiki/%D0%9F%D0%B5%D1%80%D0%B5%D1%85%D0%BE%D0%B4_%D1%82%D0%BE%D0%B2%D0%B0%D1%80%D0%B8%D1%89%D0%B0_%D0%A7%D0%BA%D0%B0%D0%BB%D0%BE%D0%B2%D0%B0_%D1%87%D0%B5%D1%80%D0%B5%D0%B7_%D0%A1%D0%B5%D0%B2%D0%B5%D1%80%D0%BD%D1%8B%D0%B9_%D0%BF%D0%BE%D0%BB%D1%8E%D1%81"
1,50986,"Кушать подано",,"http://www.ivi.ru/watch/50986","Кино","http://ru.wikipedia.org/wiki/%D0%9A%D1%83%D1%88%D0%B0%D1%82%D1%8C_%D0%BF%D0%BE%D0%B4%D0%B0%D0%BD%D0%BE!"
1,52955,"Внимание, черепаха!",,"http://www.ivi.ru/watch/52955","Кино","http://ru.wikipedia.org/wiki/%D0%92%D0%BD%D0%B8%D0%BC%D0%B0%D0%BD%D0%B8%D0%B5,_%D1%87%D0%B5%D1%80%D0%B5%D0%BF%D0%B0%D1%85%D0%B0!"
1,53439,"Соучастие в убийстве",,"http://www.ivi.ru/watch/53439","Кино","нет"
1,65993,"Ларри Краун",,"http://www.ivi.ru/watch/65993","Кино","http://ru.wikipedia.org/wiki/%D0%9B%D0%B0%D1%80%D1%80%D0%B8_%D0%9A%D1%80%D0%B0%D1%83%D0%BD"
1,45976,"Сыщик Петербургской полиции",,"http://www.ivi.ru/watch/45976","Кино","http://ru.wikipedia.org/wiki/%D0%A1%D1%8B%D1%89%D0%B8%D0%BA_%D0%9F%D0%B5%D1%82%D0%B5%D1%80%D0%B1%D1%83%D1%80%D0%B3%D1%81%D0%BA%D0%BE%D0%B9_%D0%BF%D0%BE%D0%BB%D0%B8%D1%86%D0%B8%D0%B8"
1,10001,"Мечты о Калифорнии",,"http://www.ivi.ru/watch/10001","Кино","нет"
1,2644,"Честь дракона",,"http://www.ivi.ru/watch/2644","Кино","http://ru.wikipedia.org/wiki/%D0%A7%D0%B5%D1%81%D1%82%D1%8C_%D0%B4%D1%80%D0%B0%D0%BA%D0%BE%D0%BD%D0%B0"
1,54142,"Шведская спичка",,"http://www.ivi.ru/watch/54142","Кино","http://ru.wikipedia.org/wiki/%D0%A8%D0%B2%D0%B5%D0%B4%D1%81%D0%BA%D0%B0%D1%8F_%D1%81%D0%BF%D0%B8%D1%87%D0%BA%D0%B0_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)"
1,51608,"Маленький лорд Фаунтлерой",,"http://www.ivi.ru/watch/51608","Кино","http://ru.wikipedia.org/wiki/%D0%9C%D0%B0%D0%BB%D0%B5%D0%BD%D1%8C%D0%BA%D0%B8%D0%B9_%D0%BB%D0%BE%D1%80%D0%B4_%D0%A4%D0%B0%D1%83%D0%BD%D1%82%D0%BB%D0%B5%D1%80%D0%BE%D0%B9_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1921)"
1,47839,"Джесси Джеймс. Герой вне времени ",,"http://www.ivi.ru/watch/47839","Кино","нет"
1,65956,"Круг подозреваемых",,"http://www.ivi.ru/watch/65956","Кино","нет"
1,57031,"Шоссе",,"http://www.ivi.ru/watch/57031","Кино","http://ru.wikipedia.org/wiki/%D0%A8%D0%BE%D1%81%D1%81%D0%B5_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1988)"
1,53427,"Свадьба Мюриэл",,"http://www.ivi.ru/watch/53427","Кино","http://ru.wikipedia.org/wiki/%D0%A1%D0%B2%D0%B0%D0%B4%D1%8C%D0%B1%D0%B0_%D0%9C%D1%8E%D1%80%D0%B8%D1%8D%D0%BB"
1,47599,"Браво, малышка",,"http://www.ivi.ru/watch/47599","Кино","нет"
1,87533,"Сержант Йорк",,"http://www.ivi.ru/watch/87533","Кино","нет"
1,50650,"Игры в солдатики",,"http://www.ivi.ru/watch/50650","Кино","нет"
1,19883,"Илья Авербах. Обратная точка",,"http://www.ivi.ru/watch/19883","Кино","нет"
1,26622,"Обратная связь",,"http://www.ivi.ru/watch/26622","Кино","http://ru.wikipedia.org/wiki/%D0%9E%D0%B1%D1%80%D0%B0%D1%82%D0%BD%D0%B0%D1%8F_%D1%81%D0%B2%D1%8F%D0%B7%D1%8C_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)"
1,60333,"Раз на раз не приходится",,"http://www.ivi.ru/watch/60333","Кино","http://ru.wikipedia.org/wiki/%D0%A0%D0%B0%D0%B7_%D0%BD%D0%B0_%D1%80%D0%B0%D0%B7_%D0%BD%D0%B5_%D0%BF%D1%80%D0%B8%D1%85%D0%BE%D0%B4%D0%B8%D1%82%D1%81%D1%8F"
1,57036,"Траффик",,"http://www.ivi.ru/watch/57036","Кино","http://ru.wikipedia.org/wiki/%D0%A2%D1%80%D0%B0%D1%84%D1%84%D0%B8%D0%BA_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)"
1,62698,"Голые удовольствия",,"http://www.ivi.ru/watch/62698","Кино","нет"
1,47392,"Мужья и любовники",,"http://www.ivi.ru/watch/47392","Кино","http://ru.wikipedia.org/wiki/%D0%9C%D1%83%D0%B6%D1%8C%D1%8F_%D0%B8_%D0%BB%D1%8E%D0%B1%D0%BE%D0%B2%D0%BD%D0%B8%D0%BA%D0%B8"
1,83438,"Код Да Винчи",,"http://www.ivi.ru/watch/83438","Кино","платный фильм"
1,52497,"Фуего",,"http://www.ivi.ru/watch/52497","Кино","нет"
1,51792,"Вооруженное сопротивление",,"http://www.ivi.ru/watch/51792","Кино","нет"
1,31847,"Письма мертвого человека",,"http://www.ivi.ru/watch/31847","Кино","http://ru.wikipedia.org/wiki/%D0%9F%D0%B8%D1%81%D1%8C%D0%BC%D0%B0_%D0%BC%D0%B5%D1%80%D1%82%D0%B2%D0%BE%D0%B3%D0%BE_%D1%87%D0%B5%D0%BB%D0%BE%D0%B2%D0%B5%D0%BA%D0%B0"
1,53561,"Шанс",,"http://www.ivi.ru/watch/53561","Кино","http://ru.wikipedia.org/wiki/%D0%A8%D0%B0%D0%BD%D1%81_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)"
1,83341,"Мэри Райли",,"http://www.ivi.ru/watch/83341","Кино","платный фильм"
1,83420,"Хеллбой: Герой из пекла",,"http://www.ivi.ru/watch/83420","Кино","платный фильм"
1,64259,"Идеальный шторм",,"http://www.ivi.ru/watch/64259","Кино","платный фильм"
1,31794,"Рудольфио",,"http://www.ivi.ru/watch/31794","Кино","http://ru.wikipedia.org/wiki/%D0%A0%D1%83%D0%B4%D0%BE%D0%BB%D1%8C%D1%84%D0%B8%D0%BE"
1,70121,"Бедная крошка",,"http://www.ivi.ru/watch/70121","Кино","нет"
1,54861,"Три ключа",,"http://www.ivi.ru/watch/54861","Кино","http://ru.wikipedia.org/wiki/%D0%A2%D1%80%D0%B8_%D0%BA%D0%BB%D1%8E%D1%87%D0%B0_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)"
1,50007,"Черная смерть",,"http://www.ivi.ru/watch/50007","Кино","http://ru.wikipedia.org/wiki/%D0%A7%D1%91%D1%80%D0%BD%D0%B0%D1%8F_%D1%81%D0%BC%D0%B5%D1%80%D1%82%D1%8C_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)"
1,51351,"Его девушка Пятница",,"http://www.ivi.ru/watch/51351","Кино","http://ru.wikipedia.org/wiki/%D0%95%D0%B3%D0%BE_%D0%B4%D0%B5%D0%B2%D1%83%D1%88%D0%BA%D0%B0_%D0%9F%D1%8F%D1%82%D0%BD%D0%B8%D1%86%D0%B0"
1,15011,"Вы чье, старичье?",,"http://www.ivi.ru/watch/15011","Кино","http://ru.wikipedia.org/wiki/%D0%92%D1%8B_%D1%87%D1%8C%D1%91,_%D1%81%D1%82%D0%B0%D1%80%D0%B8%D1%87%D1%8C%D1%91%3F_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1988)"
1,54597,"Роз Мари",,"http://www.ivi.ru/watch/54597","Кино","нет"
1,85480,"Чужие души",,"http://www.ivi.ru/watch/85480","Кино","нет"
1,65977,"Дом храбрых",,"http://www.ivi.ru/watch/65977","Кино","http://ru.wikipedia.org/wiki/%D0%94%D0%BE%D0%BC_%D1%85%D1%80%D0%B0%D0%B1%D1%80%D1%8B%D1%85"
1,50762,"Главное – успеть",,"http://www.ivi.ru/watch/50762","Кино","нет"
1,62717,"Исследование секса",,"http://www.ivi.ru/watch/62717","Кино","нет"
1,59515,"Истребитель кошек",,"http://www.ivi.ru/watch/59515","Кино","нет"
1,52646,"Уличные танцы",,"http://www.ivi.ru/watch/52646","Кино","http://ru.wikipedia.org/wiki/%D0%A3%D0%BB%D0%B8%D1%87%D0%BD%D1%8B%D0%B5_%D1%82%D0%B0%D0%BD%D1%86%D1%8B"
1,33919,"Черная чайка",,"http://www.ivi.ru/watch/33919","Кино","http://ru.wikipedia.org/wiki/%D0%A7%D1%91%D1%80%D0%BD%D0%B0%D1%8F_%D1%87%D0%B0%D0%B9%D0%BA%D0%B0"
1,45254,"Большое путешествие вглубь океанов: Возвращение",,"http://www.ivi.ru/watch/45254","Кино","нет"
1,59555,"Преданный садовник",,"http://www.ivi.ru/watch/59555","Кино","http://ru.wikipedia.org/wiki/%D0%9F%D1%80%D0%B5%D0%B4%D0%B0%D0%BD%D0%BD%D1%8B%D0%B9_%D1%81%D0%B0%D0%B4%D0%BE%D0%B2%D0%BD%D0%B8%D0%BA"
1,70051,"Смерть в любви",,"http://www.ivi.ru/watch/70051","Кино","нет"
1,31817,"Сатана",,"http://www.ivi.ru/watch/31817","Кино","нет"
1,51716,"Prada и чувства",,"http://www.ivi.ru/watch/51716","Кино","http://ru.wikipedia.org/wiki/Prada_%D0%B8_%D1%87%D1%83%D0%B2%D1%81%D1%82%D0%B2%D0%B0"
1,87672,"Тайный ход",,"http://www.ivi.ru/watch/87672","Кино","нет"
1,71332,"Возвращение Алого Первоцвета",,"http://www.ivi.ru/watch/71332","Кино","нет"
1,47946,"12 метров без головы",,"http://www.ivi.ru/watch/47946","Кино","нет"
1,49828,"Послания",,"http://www.ivi.ru/watch/49828","Кино","http://ru.wikipedia.org/wiki/%D0%9F%D0%BE%D1%81%D0%BB%D0%B0%D0%BD%D0%B8%D1%8F_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)"
1,59541,"Ограбление по-французски",,"http://www.ivi.ru/watch/59541","Кино","http://ru.wikipedia.org/wiki/%D0%9E%D0%B3%D1%80%D0%B0%D0%B1%D0%BB%D0%B5%D0%BD%D0%B8%D0%B5_%D0%BF%D0%BE-%D1%84%D1%80%D0%B0%D0%BD%D1%86%D1%83%D0%B7%D1%81%D0%BA%D0%B8"
1,86935,"Железный конь",,"http://www.ivi.ru/watch/86935","Кино","нет"
1,29472,"Сундук предков",,"http://www.ivi.ru/watch/29472","Кино","http://ru.wikipedia.org/wiki/%D0%A1%D1%83%D0%BD%D0%B4%D1%83%D0%BA_%D0%BF%D1%80%D0%B5%D0%B4%D0%BA%D0%BE%D0%B2_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)"
1,60545,"Лос-Анджелесская история",,"http://www.ivi.ru/watch/60545","Кино","http://ru.wikipedia.org/wiki/%D0%9B%D0%BE%D1%81-%D0%90%D0%BD%D0%B4%D0%B6%D0%B5%D0%BB%D0%B5%D1%81%D1%81%D0%BA%D0%B0%D1%8F_%D0%B8%D1%81%D1%82%D0%BE%D1%80%D0%B8%D1%8F"
1,50401,"Плохой полицейский",,"http://www.ivi.ru/watch/50401","Кино","нет"
1,55016,"Обольстительные хулиганки",,"http://www.ivi.ru/watch/55016","Кино","нет"
1,87560,"Женщины все же лучшие дипломаты",,"http://www.ivi.ru/watch/87560","Кино","нет"
1,47919,"Коллекционер",,"http://www.ivi.ru/watch/47919","Кино","нет"
1,46859,"Гонолулу",,"http://www.ivi.ru/watch/46859","Кино","нет"
1,45353,"Китайские коробки",,"http://www.ivi.ru/watch/45353","Кино","нет"
1,38906,"Как пьют в России ",,"http://www.ivi.ru/watch/38906","Кино","нет"
1,51312,"Соломенная шляпка",,"http://www.ivi.ru/watch/51312","Кино","http://ru.wikipedia.org/wiki/%D0%A1%D0%BE%D0%BB%D0%BE%D0%BC%D0%B5%D0%BD%D0%BD%D0%B0%D1%8F_%D1%88%D0%BB%D1%8F%D0%BF%D0%BA%D0%B0_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC,_1927)"
1,58921,"9 рота",,"http://www.ivi.ru/watch/58921","Кино","http://ru.wikipedia.org/wiki/9_%D1%80%D0%BE%D1%82%D0%B0_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)"
1,60553,"Скалолаз",,"http://www.ivi.ru/watch/60553","Кино","http://ru.wikipedia.org/wiki/%D0%A1%D0%BA%D0%B0%D0%BB%D0%BE%D0%BB%D0%B0%D0%B7_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)"
1,55056,"Адмирал Нахимов",,"http://www.ivi.ru/watch/55056","Кино","http://ru.wikipedia.org/wiki/%D0%90%D0%B4%D0%BC%D0%B8%D1%80%D0%B0%D0%BB_%D0%9D%D0%B0%D1%85%D0%B8%D0%BC%D0%BE%D0%B2_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)"
1,54222,"Челябумбия",,"http://www.ivi.ru/watch/54222","Кино","нет"
1,51104,"Недозволенное",,"http://www.ivi.ru/watch/51104","Кино","нет"
1,26566,"Мой друг Иван Лапшин",,"http://www.ivi.ru/watch/26566","Кино","http://ru.wikipedia.org/wiki/%D0%9C%D0%BE%D0%B9_%D0%B4%D1%80%D1%83%D0%B3_%D0%98%D0%B2%D0%B0%D0%BD_%D0%9B%D0%B0%D0%BF%D1%88%D0%B8%D0%BD"
1,52949,"Власть Соловецкая. Свидетельства и документы",,"http://www.ivi.ru/watch/52949","Кино","нет"
1,31853,"Пьющие кровь",,"http://www.ivi.ru/watch/31853","Кино","нет"
1,8053,"Любовь с привилегиями",,"http://www.ivi.ru/watch/8053","Кино","http://ru.wikipedia.org/wiki/%D0%9B%D1%8E%D0%B1%D0%BE%D0%B2%D1%8C_%D1%81_%D0%BF%D1%80%D0%B8%D0%B2%D0%B8%D0%BB%D0%B5%D0%B3%D0%B8%D1%8F%D0%BC%D0%B8"
1,57027,"Рабство",,"http://www.ivi.ru/watch/57027","Кино","нет"
1,62895,"Легенда о смерти",,"http://www.ivi.ru/watch/62895","Кино","нет"
1,9670,"Чудеса в Решетове",,"http://www.ivi.ru/watch/9670","Кино","http://ru.wikipedia.org/wiki/%D0%A7%D1%83%D0%B4%D0%B5%D1%81%D0%B0_%D0%B2_%D0%A0%D0%B5%D1%88%D0%B5%D1%82%D0%BE%D0%B2%D0%B5"
1,26549,"Огни",,"http://www.ivi.ru/watch/26549","Кино","нет"
1,53445,"Взрослые дети",,"http://www.ivi.ru/watch/53445","Кино","http://ru.wikipedia.org/wiki/%D0%92%D0%B7%D1%80%D0%BE%D1%81%D0%BB%D1%8B%D0%B5_%D0%B4%D0%B5%D1%82%D0%B8_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)"
1,53380,"Я шагаю по Москве",,"http://www.ivi.ru/watch/53380","Кино","http://ru.wikipedia.org/wiki/%D0%AF_%D1%88%D0%B0%D0%B3%D0%B0%D1%8E_%D0%BF%D0%BE_%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B5"
1,55121,"Мечты идиота",,"http://www.ivi.ru/watch/55121","Кино","http://ru.wikipedia.org/wiki/%D0%9C%D0%B5%D1%87%D1%82%D1%8B_%D0%B8%D0%B4%D0%B8%D0%BE%D1%82%D0%B0"
1,11149,"Полярная история",,"http://www.ivi.ru/watch/11149","Кино","нет"
1,81693,"Пираньи 3D (2D версия)",,"http://www.ivi.ru/watch/81693","Кино","нет"
1,15050,"Дожить до рассвета",,"http://www.ivi.ru/watch/15050","Кино","http://ru.wikipedia.org/wiki/%D0%94%D0%BE%D0%B6%D0%B8%D1%82%D1%8C_%D0%B4%D0%BE_%D1%80%D0%B0%D1%81%D1%81%D0%B2%D0%B5%D1%82%D0%B0_(%D1%84%D0%B8%D0%BB%D1%8C%D0%BC)"
1,62729,"Обнаженные и вульгарные",,"http://www.ivi.ru/watch/62729","Кино","нет"
1,54855,"Безумная няня",,"http://www.ivi.ru/watch/54855","Кино","нет"
1,46327,"Я объявляю вам войну",,"http://www.ivi.ru/watch/46327","Кино","http://ru.wikipedia.org/wiki/%D0%AF_%D0%BE%D0%B1%D1%8A%D1%8F%D0%B2%D0%BB%D1%8F%D1%8E_%D0%B2%D0%B0%D0%BC_%D0%B2%D0%BE%D0%B9%D0%BD%D1%83"
